Polarity,Alignment.ID,Poor_peak_shape,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,X1,X11,X12,X13,X14,X15,X16,X17,X19,X2,X4,X5,X6,X7,X8,X9,QC1,QC2,QC3,X1.1,X1.2,ppm
Neg,10052,,9.186,871.53497,PI 37:4|PI 18:1_19:3,PI 18:1_19:3,[M-H]-,null,0.95,TRUE,8.276,871.53418,C46H81O13P,PI,FTLGIZHPNQDJMR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10052,0,0,0.99,0.48,0.79,0.73,9,2,2.37,77878.08,QC1,871.53662:549422 872.54129:359620 873.54596:99408,92.20119:9369 95.50626:4830 112.94289:5162 241.01096:11136 281.24811:23274 284.28339:6203 291.23212:22095 365.74701:5403 526.79242:5587 871.53656:32872,1421740,1842862,3198241,5321015,732833,4284832,4146763,286636,4018776,3775861,1372836,2669842,3389032,4643025,1823408,933932,4476946,4550893,4243769,2345795.718,1532957.626,0.906447525
Neg,10019,,8.348,869.51917,PI 37:5|PI 17:1_20:4,PI 17:1_20:4,[M-H]-,null,0.58,TRUE,8.097,869.51862,C46H79O13P,PI,RORLLARSMMOWBD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10019,0,0,1,0.27,0.74,0.77,9,2,2.33,62809.18,QC3,869.51917:336687 870.52383:175418 871.52850:82851,76.97462:5014 86.78047:4992 89.87991:4613 91.34399:5256 92.20221:53871 97.74497:5090 98.22874:5001 99.36064:5709 101.08018:5552 241.01274:8238 267.23264:9930 303.23315:9387 674.72644:6207 869.51355:33662,468825,528406,1189588,1229299,206359,1578675,1618995,203671,1158498,1229603,528661,1445029,1229543,2353876,516503,619624,1787270,1869228,1696651,1046235.494,668961.4625,0.632533896
Neg,10337,,11.509,887.56659,PI 38:3|PI 18:0_20:3a,PI 18:0_20:3,[M-H]-,null,0.53,TRUE,8.733,887.56549,C47H85O13P,PI,GGSSNEAFVQRIHU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10337,0,0,1,0.64,0.78,0.87,9,2,2.46,574964.6,QC1,887.56665:6460183 888.57132:3395283 889.57599:1001088,78.95891:71345 92.20438:43479 92.77926:5219 96.96946:9148 139.89879:5119 152.98526:7265 152.99573:107782 157.52963:5986 178.45535:6289 216.64168:5518 223.00160:87976 241.01187:316214 259.02234:32989 268.68140:6209 283.26398:392707 297.03821:57882 305.24854:483585 315.04947:12997 419.25717:139447 437.26801:9409 441.23532:19551 581.30878:129411 599.31970:45441 603.29620:29517 617.16809:7138 738.97992:6877 749.79077:6452 887.56464:517627,23295506,25945152,55390363,82555756,9656959,63584796,43699505,5466701,58050110,52840838,19723117,28824245,42966943,51916040,26945942,9844270,66071306,64910839,65645319,40817882.34,24135177.79,1.239345167
Neg,10339,,11.066,887.56702,PI 38:3|PI 18:0_20:3b,PI 18:0_20:3,[M-H]-,null,0.37,TRUE,8.733,887.56549,C47H85O13P,PI,GGSSNEAFVQRIHU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10339,0,0,1,0.36,0.69,0.72,9,2,2.32,57542.26,QC1,887.56702:453630 888.57168:155806 889.57635:41297,80.37704:5261 92.20122:45795 97.73209:4685 131.24477:5107 166.31735:5367 191.57201:5460 225.75163:4853 241.01112:29384 283.26508:22062 305.24915:26562 335.58179:5775 381.40424:5094 886.06842:6121 887.56769:35553,2382985,2750823,4551684,5656548,769850,5663028,4218076,296003,4796884,5070446,1521781,3077068,3395351,5289404,2530764,1154141,5796845,5475314,5430447,2077574.561,2067916.285,1.723816459
Neg,10297,,10.256,885.55072,PI 38:4|PI 18:0_20:4,PI 18:0_20:4,[M-H]-,null,1,TRUE,8.474,885.54993,C47H83O13P,PI,OJESNYFIPWSOPO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10297,0,0,1,0.64,0.79,0.87,9,2,2.46,1395004,QC3,885.55060:10388504 886.55527:5063394 887.55993:1774602,77.76616:4746 78.95888:71154 92.20068:44359 93.64408:5439 96.96944:10223 113.29993:5786 136.14818:5393 141.68243:5922 149.92094:5702 152.99562:114513 223.00128:77370 241.01178:333614 259.02344:24186 259.24326:27770 264.10703:6017 283.26422:473614 297.03732:50446 303.23303:375847 315.04843:11469 345.53687:6132 419.25732:142900 437.27011:8197 439.22482:10542 459.80661:5743 581.30884:142218 599.32104:31042 601.27930:35322 885.55054:530074,31735516,34091006,69202459,78498075,12048371,88366227,65150014,9668130,66473297,64868770,28095352,54465968,61761530,97042981,30523867,25401829,89347385,88934003,88691575,57071913.36,28357730.78,0.892101025
Neg,10298,,9.86,885.5509,PI 38:4|PI 18:1_20:3,PI 18:1_20:3,[M-H]-,null,0.37,TRUE,8.372,885.54993,C47H83O13P,PI,CXNBRAHXDUJOGO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10298,0,0,1,0.48,0.76,0.75,9,2,2.37,198624.7,QC1,885.55133:1593848 886.55600:891245 887.56067:263790,78.95893:6219 92.20229:54105 107.81754:4957 131.76691:5157 152.99521:26016 167.07893:5110 175.32030:5040 177.78943:5862 180.60010:5173 207.36552:5140 223.00003:9366 241.01212:72232 244.41522:5178 281.24872:102879 281.52682:5707 305.24850:113118 417.24237:40884 449.16092:6954 579.29358:27755 676.57898:6653 885.54877:128197,6733000,6816961,14482168,17831052,2602493,14045373,10152789,1224571,13790118,13524083,4679494,7242448,9852118,12230387,6578794,2233489,16515634,17511929,15752275,8587834.954,5617677.413,1.095364549
Neg,10268,,9.343,883.53491,PI 38:5|PI 18:0_20:5,PI 18:0_20:5,[M-H]-,null,0.95,TRUE,8.272,883.53418,C47H81O13P,PI,SUYDNPBYMBTSMM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10268,0,0,1,0.31,0.6,0.71,9,2,2.28,79507.01,QC1,883.53473:488448 884.53940:305220 885.54406:145302,80.65001:4524 92.20401:35276 110.78976:6093 142.83290:5204 149.54324:6043 152.99666:5561 180.91504:6591 181.07748:5888 223.00021:8730 241.01204:29676 283.26440:21044 301.21716:24891 353.08652:5921 419.25546:11385 490.37607:6491 746.86316:6095 883.52820:31484,2460053,2115483,4383384,3851545,868998,4146231,2660188,534700,3558661,4602215,1184149,3355285,3118889,4515273,2044401,1386327,4881150,4389142,4761227,2842802.58,1657444.436,0.826227232
Neg,10269,,8.873,883.53516,PI 38:5|PI 18:1_20:4,PI 18:1_20:4,[M-H]-,null,1,TRUE,8.217,883.53418,C47H81O13P,PI,XGZVRASBCZTHNO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10269,0,0,1,0.63,0.76,0.86,9,2,2.45,415671.8,QC1,883.53491:2890609 884.53958:1533947 885.54425:419136,78.95895:32237 91.34354:5255 92.20065:12888 92.20565:6421 92.30470:5070 138.51608:5564 152.99530:48472 223.00105:32065 241.01155:153808 255.23280:7666 259.02197:6126 281.24857:179156 297.03680:27513 303.23312:177293 315.04935:7293 324.49979:7422 400.61227:6297 417.24097:54969 476.69131:6284 579.29315:56077 597.30322:22315 601.28339:7011 736.66217:6318 805.73108:6133 883.53162:206156,11488327,10917479,22119573,20208583,4723375,24143416,19584474,3858056,19248145,20847533,8108904,19805713,17195134,30031884,10968741,9460232,26723085,27104291,27224359,16623136.25,8286120.363,1.109181764
Neg,10243,,8.549,881.51855,PI 38:6|PI 16:0_22:6,PI 16:0_22:6,[M-H]-,null,0.89,TRUE,8.093,881.51862,C47H79O13P,PI,FPHAZHKZJQOPBU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10243,0,0,0.99,0.38,0.68,0.76,9,2,2.33,207694.1,QC2,881.51593:1852883 882.52060:1080940 883.52527:209073,77.36079:5029 78.95876:12342 92.20374:50305 147.17686:5201 152.99551:22760 163.59492:5811 223.00099:7789 241.01196:55236 255.23344:54880 281.24826:6278 282.62979:6263 283.24240:21399 327.23334:31399 329.24622:12507 330.25024:11018 391.22528:20915 553.27643:11190 881.51923:68433,1392244,2148045,4773493,6108894,225436,8836223,6107407,212568,4906812,4862592,1843070,2677724,3043208,7117757,1139227,1019336,6637820,8351816,9062276,3847164.974,2749327.383,0.079408419
Neg,10617,,8.543,907.53339,PI 40:7|PI 18:1_22:6,PI 18:1_22:6,[M-H]-,null,1,TRUE,8.156,907.53418,C49H81O13P,PI,QHPDGSFYNQHVMI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10617,0,0,1,0.42,0.71,0.76,9,2,2.35,316071.8,QC1,907.53522:2314874 908.53989:1055240 909.54455:303566,78.95880:10922 92.20232:55209 92.87163:5355 152.99594:24505 223.00069:9333 241.01147:68331 259.02112:7568 265.24188:5696 271.56436:5799 281.24832:70665 283.24265:7060 303.23059:9612 305.24893:10710 316.58771:7382 327.23282:38542 378.09232:5691 417.24048:23351 579.29169:23678 907.53223:81385,3293605,3726237,8508254,6873737,896257,10381732,7491886,631842,8189613,9434584,2298251,4386209,3757902,9843952,2180136,1433554,12508179,14298642,14767304,6193996.373,4570145.77,0.87049063
Neg,6448,,8.526,705.47192,PG 31:1|PG 15:0_16:1,PG 15:0_16:1,[M-H]-,null,1,TRUE,8.086,705.47119,C37H71O10P,PG,XINYTKIWPKLZAT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6448,0,0,1,0.67,0.78,0.81,7,2,2.45,213812.2,QC1,705.47150:1761876 706.47616:797803 707.48083:0,78.95887:4294 92.20026:27076 92.20635:9954 95.97811:4481 152.99596:34173 171.00552:7566 182.72520:4437 227.20140:18153 239.20383:5009 241.21725:304471 253.21725:197476 267.23285:19166 463.24268:6333 479.20605:5177 569.20679:4694 575.04932:5040 647.45593:5187 705.47235:49416,1481609,2443378,7032499,7937473,727404,6042663,3962292,394613,8038378,7894982,2118933,1360675,3275721,3486102,808369,763525,7810100,9148053,9491159,4341507.52,3338781.401,1.0347694
Neg,6729,,8.511,719.48853,PG 32:1|PG 16:0_16:1,PG 16:0_16:1,[M-H]-,null,1,TRUE,8.262,719.48688,C38H73O10P,PG,NOFOTAHTYLXZNV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6729,0,0,1,0.68,0.74,0.77,7,2,2.42,460385.8,QC2,719.48657:3635902 720.49124:1638864 721.49591:184681,75.94513:4148 78.95886:9829 92.20103:39495 100.44390:4146 134.14549:4154 152.99547:49685 168.04239:5937 190.56976:4308 197.42998:4451 227.20155:21650 234.08565:5608 241.21623:7463 253.21719:928764 255.23294:382576 267.23291:8212 269.11313:5369 271.15329:4867 281.24808:37695 288.94608:4791 391.22635:8308 465.26434:6408 483.27100:5694 659.51233:56316 719.48718:73256,7062836,6532216,20014165,17873020,2964443,16166363,9105192,2034744,20823837,19336726,6315691,3763264,13351604,7536624,2624414,2381096,24496621,24573093,23874296,10726653.26,8528820.854,2.293301026
Neg,6955,,8.553,731.48834,PG 33:2|PG 16:1_17:1,PG 16:1_17:1,[M-H]-,null,1,TRUE,8.094,731.48688,C39H73O10P,PG,RXDPMCKQCCBDSO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6955,0,0,1,0.67,0.8,0.77,7,2,2.43,609875.7,QC2,731.48822:4711762 732.49289:2283427 733.49756:777154,78.95910:5196 80.29616:4720 92.20225:27488 124.66168:4417 152.99539:28364 171.00659:8404 197.37773:5236 211.43779:5316 253.21718:245157 253.24348:10305 267.23291:349986 269.24997:9306 281.24969:31904 454.46426:5556 575.53668:5885 731.48608:50456,4100924,7272236,23650248,27149968,2156524,15793477,10770098,1255900,28293272,26410146,5123604,2962101,9714753,8541525,2094346,2046471,26122111,27339318,29386642,12583849.18,10570357.04,1.995934637
Neg,7255,,10.422,747.51947,PG 34:1|PG 16:0_18:1,PG 16:0_18:1,[M-H]-,null,1,TRUE,8.457,747.51819,C40H77O10P,PG,PAZGBAOHGQRCBP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7255,0,0,1,0.66,0.74,0.83,7,2,2.44,1398636,QC1,747.51862:10453613 748.52328:4096238 749.52795:1010982,78.95891:29216 92.19946:26268 92.20581:12177 94.74446:5704 104.92802:5924 112.32828:4733 140.01167:4962 152.99544:112440 154.47493:4837 158.96875:4459 171.00632:34697 196.03685:5995 207.56627:5115 209.02118:7062 227.03299:9517 229.19576:11817 255.23277:491112 281.24829:1348966 283.24255:37666 284.24750:37183 298.70648:5418 327.23218:67173 328.23563:60449 370.15814:5050 391.22418:28422 436.28140:37234 437.28650:36477 465.26123:20614 483.27130:40648 687.54419:23488 747.51831:179990,35994612,37494651,67561735,75756826,23417948,79574034,56897058,19059902,68592258,68816221,46306637,33319943,61647996,45187704,23980057,24899518,90402890,90285653,89986369,54693790.12,24498956.65,1.712332913
Neg,7222,,9.106,745.5047,PG 34:2|PG 16:1_18:1a,PG 16:1_18:1,[M-H]-,null,1,TRUE,8.056,745.5025,C40H75O10P,PG,VCYYBLIRAQBPTM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7222,0,0,1,0.73,0.84,0.82,7,2,2.47,365556.6,QC1,745.50372:2440199 746.50839:1118702 747.51306:341127,78.95878:4374 92.20235:45208 95.45750:4641 116.81107:5311 152.99571:48313 171.00632:6753 253.21706:214064 267.23343:6697 281.24844:530767 292.32574:4380 389.20990:9214 427.17935:5261 463.24390:8151 481.25607:18468 745.50195:63312,11025477,12673322,30707806,26398171,6198554,18563130,11181261,3657562,29228608,32594677,7165432,6413723,15382976,10097684,5880062,4958678,27272189,27479763,26613944,15824609.75,10965277.88,2.951029674
Neg,7223,,8.515,745.50507,PG 34:2|PG 16:1_18:1b,PG 16:1_18:1,[M-H]-,null,1,TRUE,8.056,745.5025,C40H75O10P,PG,VCYYBLIRAQBPTM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7223,0,0,1,0.77,0.78,0.78,7,2,2.45,3212407,QC2,745.50323:20742426 746.50790:8480758 747.51257:2517305,78.95911:13366 80.46543:5219 92.19936:20382 92.20569:21964 105.35815:5559 129.91817:5472 138.36656:6038 152.99553:190437 198.01715:7809 253.21713:3936699 254.22041:261037 254.24751:6820 255.23296:86395 267.23279:114504 279.23291:101577 281.24835:4038812 297.85373:5641 297.89029:6908 339.07791:5762 356.57266:5738 389.21143:40379 407.22180:7514 417.23920:24211 435.24744:6268 437.79980:5844 463.24484:29204 481.25705:20954 491.27603:29451 509.28384:28113 745.49957:249484,49189494,54184287,135175879,137734704,25734999,104111512,58998384,14614656,140327972,140313243,40644902,26194137,77941410,52700147,19632541,15947517,170358433,179800631,179366820,79771331.03,59372135.61,3.447339211
Neg,7483,,8.868,759.51764,PG 35:2|PG 17:1_18:1a,PG 17:1_18:1,[M-H]-,null,0.58,TRUE,8.237,759.51819,C41H77O10P,PG,XSAFRXKUAFDXEW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7483,0,0,1,0.47,0.55,0.68,7,2,2.29,184081.1,QC3,759.51764:1093856 760.52231:563362 761.52697:200231,78.75879:4219 80.14716:3910 90.87039:4620 92.20216:42603 152.99345:4877 159.01782:5164 179.28575:4943 250.07771:5186 253.21709:52574 254.22086:31656 267.23288:179873 268.23764:35875 281.24835:133315 305.68658:5305 738.25800:5944 759.50610:8088,2282218,2367125,6517964,6717506,1365548,5167899,2037980,563784,7378048,7070906,1117600,1465539,4396010,2485151,815055,974826,10175620,10009784,9231989,3962397.754,3446476.522,0.724143289
Neg,7484,,9.724,759.51862,PG 35:2|PG 17:1_18:1b,PG 17:1_18:1,[M-H]-,null,0.47,TRUE,8.237,759.51819,C41H77O10P,PG,XSAFRXKUAFDXEW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7484,0,0,1,0.47,0.62,0.76,7,2,2.34,176628.2,QC1,759.51752:854734 760.52218:321501 761.52685:33572,75.04420:5051 78.42780:4243 78.95882:6514 92.19964:23956 92.20589:18208 122.68388:4255 131.77567:4630 152.99622:7320 166.83363:4996 167.29242:4792 171.00661:5714 177.23679:5533 255.23344:5043 267.23331:47542 281.24875:114321 295.26291:7162 470.11676:5372 599.03693:5599 605.40924:5661 710.34454:5573 759.51074:15124,3169418,4087592,7585330,8300919,2671656,6627538,4701379,1508246,8582250,8924967,3386564,3098121,5841906,4306317,2222468,2693968,9663011,9429792,9854676,4063158.2,3320474.781,0.566148389
Neg,7436,,8.538,757.50275,PG 35:3|PG 15:0_20:3,PG 15:0_20:3,[M-H]-,null,0.89,TRUE,8.521,757.5025,C41H75O10P,PG,RYMSLXDWWBVOMB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7436,0,0,0.96,0.19,0.28,0.81,7,2,2.21,129820.2,QC2,757.49811:571918 758.50278:186806 759.50744:0,83.47417:4429 92.20081:37726 113.80493:4406 152.99525:8925 163.82643:4255 173.93753:5279 184.45029:5248 241.21790:37860 242.22134:5767 251.20157:28653 252.20644:6027 253.21664:9918 255.23351:22346 267.23352:32513 278.22141:8393 279.23254:20467 281.24957:5811 291.23276:11264 295.26453:26069 304.23654:4966 305.24805:25102 377.07629:5307 757.50183:9216,629518,917881,2658919,4934038,439802,2403713,1763018,130229,3423522,3591040,748455,651510,1774222,1577204,226928,327301,7257779,5333868,6246074,1601883.855,2210887.077,0.330031914
Neg,7819,,9.445,773.53497,PG 36:2|PG 18:1_18:1,PG 18:1_18:1,[M-H]-,null,0.95,TRUE,8.609,773.53381,C42H79O10P,PG,DSNRWDQKZIEDDB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7819,0,0,0.96,0.64,0.61,0.66,4,2,2.31,3037833,QC2,773.52936:22170460 774.53403:10130971 775.53869:2639347,77.22091:7363 87.30788:8888 92.20376:77401 93.75227:10456 123.92790:8146 152.99538:57437 253.21761:233525 254.22060:137907 255.23201:8980 267.23230:15099 281.24847:3581986 282.25183:192034 309.28119:11724 491.28461:11147 509.28500:12032 605.26245:11373 773.52844:129386,43482943,81845112,148535652,111020416,12923702,86381533,12318107,3935441,139979952,105856988,8532102,12947401,69372362,13750504,11823172,4334835,165646926,199097518,186467405,67737668.47,68730091.9,1.499611245
Neg,7778,,8.559,771.51782,PG 36:3|PG 18:1_18:2,PG 18:1_18:2,[M-H]-,null,1,TRUE,8.437,771.51819,C42H77O10P,PG,FSVTVWTVWNNIQX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7778,0,0,1,0.68,0.74,0.72,7,2,2.4,2172352,QC1,771.51788:37894372 772.52255:18510578 773.52722:5290400,78.64732:23586 91.61068:23669 92.19995:141606 92.20615:51058 143.06898:23448 152.99544:251534 253.21725:928790 254.22072:280846 255.23288:108194 279.23282:8113144 280.23618:408209 281.24835:7524640 293.24820:45321 305.24783:164742 307.26468:514167 460.62125:22181 507.27289:36866 708.58698:28862 771.51331:515925,86927879,85131371,255532180,270413312,39197670,204667887,94571112,23704176,273792188,254710558,62685554,47798451,128939045,84389329,28306646,29591433,316576203,348762920,350295255,152895014.4,115660672.3,0.479573916
Neg,7732,,8.517,769.50348,PG 36:4|PG 16:0_20:4,PG 16:0_20:4,[M-H]-,null,1,TRUE,8.31,769.5025,C42H75O10P,PG,OSLKKANICVMRGE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7732,0,0,1,0.45,0.57,0.79,7,2,2.34,747467.5,QC1,769.50281:5947090 770.50748:22520940 771.51214:35361072,78.95905:12397 87.29179:4226 92.20232:46403 152.99553:69169 171.00586:8233 205.19666:9395 253.21719:201341 255.23294:422724 259.24301:60638 277.21567:18879 279.23297:114290 281.24652:47054 285.21991:6042 303.23291:512640 305.24838:303614 305.28372:5281 769.50311:98594,9658338,10807301,30705269,35494805,4940207,24570868,16742932,3527684,30246342,32682592,12453572,6786019,15881753,14317654,3864557,4114796,37929661,39232604,39436813,19652303.4,13337450.76,1.273550118
Neg,8005,,8.55,781.5033,PG 37:5|PG 17:1_20:4,PG 17:1_20:4,[M-H]-,null,1,TRUE,8.18,781.5025,C43H75O10P,PG,NEYZXZSGIAETLA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8005,0,0,1,0.47,0.64,0.74,7,2,2.34,142960.6,QC2,781.50232:1349304 782.50699:0 783.51165:9931078,80.60386:4094 92.20374:41326 140.80200:5569 152.99535:18582 164.27190:5472 175.49843:4987 194.25014:5728 259.24197:6744 267.23355:52572 291.23334:19491 303.23349:108390 329.24738:5704 445.79755:5120 781.49957:10250,919043,1045915,2772903,3682105,486482,2807487,2231771,142811,3886248,3802111,1262466,1007732,1857854,2177785,322777,555447,5439449,6460797,7911258,2367831.579,2216711.126,1.02366915
