Polarity,Alignment.ID,Peak.color.code,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,QC_1x,QC_2x,QC_3x,QC_MSMS,XZ_100,XZ_101,XZ_102,XZ_103,XZ_104,XZ_83,XZ_84,XZ_85,XZ_86_PBS,XZ_87,XZ_88,XZ_89,XZ_90,XZ_91,XZ_92,XZ_93,XZ_94,XZ_95,XZ_96_PBS,XZ_97,XZ_98,XZ_99,X1,X1.1,ppm
Pos,20093,yellow,14.667,782.60687,PE O-40:4|PE O-18:1_22:3,PE O-18:1_22:3,[M+H]+,null,0.92,TRUE,12.573,782.60577,C45H84NO7P,EtherPE,VAQPOPRYABZBKP-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20093,0,0,1,0.13,0.3,0.75,1,1,1.56,191.3,QC_MSMS_pos_top80_1,782.60718:3330697 783.61185:1791060 784.61651:413524,75.98876:5306 81.07017:31698 83.08573:92221 85.06485:5085 85.10139:17738 87.98418:5062 91.01514:4562 93.06984:9117 93.09699:4544 95.08565:38466 97.06990:4632 97.10130:131531 97.39956:4748 99.72073:5731 106.88443:4747 107.08562:9483 109.10130:28489 111.11697:82629 119.40565:4717 121.10135:7755 125.13258:15871 135.11696:5944 139.14815:5591 146.98206:7405 147.05428:5589 184.07344:16893 186.21619:4994 191.17902:6733 208.38757:5594 241.79811:6089 269.38348:6036 289.28897:6875 307.30008:11702 360.32574:22671 399.33801:5825 406.56461:6203 475.74435:5892 620.87677:5967 641.53558:7954 641.58698:96509,18050303,15755366,19787518,61284277,3002359,29152400,33067046,6932727,31163824,22807412,26209506,3595949,2208,21153682,3987396,2715828,24237450,3857766,2584374,25723302,2426555,38545668,1962,5474652,4006275,3037430,15713970.59,15206793.63,1.40556081
Pos,20097,yellow,16.694,782.60742,PE P-40:3|PE P-18:0_22:3,PE P-18:0_22:3,[M+H]+,null,0.92,TRUE,12.735,782.60577,C45H84NO7P,EtherPE,LUTFCONSQMQIBO-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20097,0,0,0.99,0.4,0.71,0.8,5,2,2.36,467.54,QC_MSMS_pos_top80_1,782.60754:9747352 783.61221:4951500 784.61688:1486047,79.05441:41655 81.03993:5411 81.06999:101989 83.08564:34927 85.10135:10206 88.00339:4971 89.68613:4676 91.05436:13026 93.07005:68096 95.04906:5846 95.08560:131014 97.06502:30234 97.10114:40212 99.08048:9038 102.12796:5996 103.52424:5716 105.07004:23964 107.08568:49608 107.64458:4973 109.10133:64858 111.11697:9502 113.98817:4929 119.08562:17883 121.10139:64625 123.11700:30594 125.09642:7268 125.76817:6260 131.08542:12955 133.10117:18339 135.11691:47870 137.13239:9247 139.54578:4974 145.10114:13585 146.98199:5929 147.11671:13336 149.13268:28545 153.12718:5854 155.01070:6734 159.11705:10304 163.11165:6109 163.14816:11965 173.13264:16822 175.14844:5564 177.12723:8136 177.16399:5009 184.07382:6831 187.14828:10197 205.19510:15630 289.28885:8798 294.31543:89700 299.27390:10044 307.29962:60766 312.32703:12997 317.28403:11227 360.32608:9404 362.36572:6165 391.32086:777172 392.29254:174070 398.21741:5567 448.31766:6906 466.33020:10224 495.79797:5796 522.94928:6788 641.58698:7401,73219215,73836657,74130227,78581814,6375713,46153094,56362705,14316551,52860792,41968580,40980387,7883649,9098,33894674,8120114,5848616,43095881,9142905,5569030,46759415,6179927,58612350,12111,8631675,8573998,6553168,31064321.04,27066590.57,2.108341215
Pos,6929,yellow,1.756,482.32489,LPC 15:0,LPC 15:0,[M+H]+,null,1,TRUE,5.778,482.3241,C23H48NO7P,LPC,RJZVWDTYEWCUAR-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6929,0,0,1,0.54,0.65,0.88,3,2,2.42,511.24,QC_MSMS_pos_top80_1,482.32465:3709504 483.32931:914064 484.33398:165562,85.21534:3322 86.09661:79793 89.05986:11618 92.24434:8477 96.08554:4062 104.10723:780010 115.37434:3878 125.00003:22822 131.07104:5147 133.08607:12024 163.01552:5039 184.07349:1106522 258.11011:18305 291.76395:4372 299.25827:32470 343.72870:4320 405.24280:5491 464.31415:85226 482.28946:6723 482.32449:142665,18561733,30544199,36410708,40377369,14675287,3502201,4375456,20664939,4577625,3190798,3707531,13937719,1033282,3480486,14785218,11549494,2873056,13558419,12130873,4835284,13157359,4810800,1040167,1727573,16816608,15739378,12002444.71,10695116.99,1.637902813
Pos,7513,yellow,1.535,494.32462,LPC 16:1b,LPC 16:1,[M+H]+,null,0.92,TRUE,5.618,494.3241,C24H48NO7P,LPC,LFUDDCMNKWEORN-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7513,0,0,1,0.61,0.66,0.82,3,2,2.41,164.23,QC_MSMS_pos_top80_1,494.32455:5757710 495.32922:1635680 496.33389:276314,81.62065:3437 84.15643:3729 86.09663:102295 93.01408:4114 95.09872:3707 97.10142:4857 101.10814:3554 104.10720:856990 104.37778:4015 124.99995:45992 125.18105:4664 145.41429:4265 147.37384:4274 181.02628:7055 184.07349:2061143 185.77884:5280 230.43851:4764 258.11063:28162 311.25781:37706 329.28091:4803 417.23959:13149 476.31421:106622 494.32474:155467,37294421,9366179,75012297,78549936,13254449,15068952,21042876,20209708,21992980,10994440,13955629,11989168,36382,12467165,12429189,11017672,10536462,11519298,13421450,17848810,12896049,21443978,56162,6845332,16594190,15464297,18896441.15,18493121.35,1.051941429
Pos,8064,yellow,1.852,508.34076,LPC 17:1,LPC 17:1,[M+H]+,null,0.92,TRUE,5.871,508.33981,C25H50NO7P,LPC,LPMGFNAQZPADDZ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8064,0,0,1,0.59,0.59,0.8,3,2,2.38,65.48,QC_MSMS_pos_top80_1,508.34055:1338172 509.34521:409239 510.34988:64255,80.17461:3126 86.09655:22120 89.85954:3706 104.10724:118168 123.56544:3404 124.99990:5928 127.01723:3571 131.88385:3760 149.77725:3747 184.07353:359319 214.53828:3677 242.66954:3672 261.05267:4065 288.96719:4048 318.16544:4193 325.27374:6612 339.29105:4922 405.13791:4727 485.90897:3869 490.33038:16390 508.34082:24273 509.75986:4322,2407063,4539639,10569222,18344703,4286315,814764,1077296,4656197,1071317,670686,844494,3610373,8136,773324,3885011,3150316,619002,3957619,3581983,1517774,3590597,1078675,3850,425265,4918527,6187723,3330379.665,3883281.949,1.868828648
Pos,8143,yellow,2.524,510.35641,LPC 17:0a,LPC 17:0,[M+H]+,null,0.54,TRUE,6.464,510.35541,C25H52NO7P,LPC,SRRQPVVYXBTRQK-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8143,0,0,1,0.31,0.22,0.85,3,2,2.26,40.59,QC_MSMS_pos_top80_1,510.35602:528044 511.36069:196973 512.36535:16642,78.72591:3781 82.04362:3105 86.09659:8611 88.02763:3351 104.10718:50721 107.25108:3421 112.70031:3725 120.96609:4889 130.05116:3287 130.28442:3534 135.52838:3549 137.83160:3814 145.99773:4201 149.29094:4011 164.36456:3530 184.07358:123763 338.27637:4231 347.33667:18548 352.13290:4501 361.19077:4286 434.11679:4696 437.37442:4005 442.19000:4194 449.28445:16720 466.29175:10649 467.29605:113956 492.34564:10836 510.35684:11204,1647815,4111825,4680587,5079601,1393373,669717,875065,1682492,1036382,633229,763093,1156908,771,716241,1257812,925311,597620,1144327,1061363,1038824,1081457,981202,0,271443,1454509,1329633,1368869.203,1279205.821,1.959418829
Pos,8144,yellow,2.835,510.35672,LPC 17:0b,LPC 17:0,[M+H]+,null,0.92,TRUE,6.464,510.35541,C25H52NO7P,LPC,SRRQPVVYXBTRQK-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8144,0,0,1,0.54,0.66,0.9,3,2,2.43,213.27,QC_MSMS_pos_top80_1,510.35626:2457159 511.36093:672515 512.36560:117938,75.43978:3248 79.27936:4065 79.84328:3283 84.23119:3726 86.09663:52905 89.06004:4362 101.62553:4220 104.10722:597480 105.11051:5125 125.00011:20678 126.19826:3632 138.40135:3880 139.32790:3745 172.53558:4303 184.07352:801538 198.41623:4214 225.81107:3904 258.10989:18602 327.29019:28668 327.88931:4132 372.22650:5111 433.27130:9493 454.30109:4142 492.34567:73356 510.35602:122626,16811954,17003180,17632551,18784300,8682392,1953764,2041354,12434576,2542174,1789514,1899442,8865061,6803,2050211,9412095,6838822,1806532,9949592,7173993,2525883,7656551,2438462,8148,641161,9963512,9385068,6934503.628,5889246.748,2.566838666
Pos,8602,yellow,2.314,522.35608,LPC 18:1b,LPC 18:1,[M+H]+,null,1,TRUE,6.299,522.35541,C26H52NO7P,LPC,YAMUFBLWGFFICM-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8602,0,0,1,0.54,0.64,0.87,3,2,2.41,2964.26,QC_MSMS_pos_top80_1,522.35602:30596042 523.36069:7516283 524.36535:1763522,79.05443:14031 80.19337:13534 81.76537:15687 86.09664:584615 92.24738:32614 98.98428:31618 104.10723:7198714 105.27731:16387 107.08567:16781 117.95798:14276 124.99997:189291 157.89861:15646 163.01556:37793 184.07347:9782597 243.32603:15425 258.11035:168586 289.80289:16296 339.28943:229338 408.85342:16257 445.27295:103649 470.64633:16862 504.34537:802604 522.35620:1115929,147786436,185146151,232225717,260121441,51121374,33312762,48114278,47006008,54035465,28462472,38743713,37531025,483115,30459227,44010588,41107727,28722360,38757188,43664038,52081606,46696206,49284878,194347,17790475,56024466,57715683,64253797.93,65773449.55,1.282651595
Pos,8603,yellow,2.123,522.35614,LPC 18:1a,LPC 18:1,[M+H]+,null,1,TRUE,6.299,522.35541,C26H52NO7P,LPC,YAMUFBLWGFFICM-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8603,0,0,1,0.66,0.91,0.5,3,2,2.33,2024.12,QC_MSMS_pos_top80_1,522.35602:19465996 523.36069:5974440 524.36535:1088968,84.35870:9841 86.09657:301565 92.24749:20704 98.98413:20755 104.10735:83343 105.09219:8288 118.50796:9975 122.44285:9615 124.99985:152858 140.56526:9919 147.66713:10483 184.07344:8062372 244.42578:11541 258.11005:17635 322.76993:12628 339.28983:36449 375.82855:9838 393.05307:14683 421.92465:10656 504.34637:58068 510.19128:10742 522.35474:18319,59524180,120279183,77502162,142047851,39561748,28338380,32423253,54539284,30849852,24716057,26746440,43902452,397478,22217888,44512976,31446767,22193079,45935301,33140519,33803700,38284278,33387930,395091,7159150,46397221,44712215,41708247.51,31404554.5,1.397515917
Pos,8672,yellow,3.313,524.37189,LPC 18:0a,LPC 18:0,[M+H]+,null,0.81,TRUE,6.748,524.37109,C26H54NO7P,LPC,IHNKQIMGVNPMTC-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8672,0,0,1,0.49,0.67,0.37,3,2,2.19,49.39,QC_MSMS_pos_top80_1,524.37183:555469 525.37649:172850 526.38116:20559,84.42512:3339 86.09648:5346 86.34573:4221 125.00070:3318 145.09526:3729 167.51016:3947 184.07353:163887 207.18416:4339 293.70599:4771 314.00998:3928 322.39066:4611 322.41110:3496 352.39465:3728 427.00275:4490,2500613,3263085,4020525,4118277,574018,810324,1082050,549973,1628126,619303,801996,396841,3520,806776,445313,445722,658375,423394,507811,1521931,538329,1175367,0,453442,666532,670286,1103151.255,1125783.839,1.525637121
Pos,8673,yellow,3.719,524.37201,LPC 18:0b,LPC 18:0,[M+H]+,null,0.96,TRUE,6.748,524.37109,C26H54NO7P,LPC,IHNKQIMGVNPMTC-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8673,0,0,1,0.53,0.64,0.87,3,2,2.41,671.68,QC_MSMS_pos_top80_1,524.37201:4540482 525.37668:1316655 526.38134:230757,78.60824:3498 79.68332:4040 85.28477:3815 86.09661:98380 88.11221:4100 92.24751:6601 98.98423:6290 104.10722:1083888 105.42564:3846 114.57511:4010 121.99958:4800 124.99998:36917 143.18062:4074 154.76282:4543 163.01601:8829 170.98378:4538 180.53578:3927 184.07350:1523205 192.34715:5366 223.12335:4479 229.01672:4605 256.64484:4297 258.11026:23728 265.34860:4069 277.21198:4358 280.09921:5590 341.30502:53224 375.26144:4859 392.40204:4112 436.74512:4131 447.28760:15792 506.36136:132995 524.37183:177640,31447641,15342440,32564235,34593192,7467281,13929164,13899661,10270760,18026301,12528813,13297368,7950683,36832,13715843,7534901,7081808,12337254,8967000,6926472,16315997,7178601,16252021,33982,4732642,8523203,8376413,12666557.95,8724966.255,1.754482689
Pos,9122,yellow,2.916,536.37256,LPC 19:1,LPC 19:1,[M+H]+,null,0.81,TRUE,6.549,536.37109,C27H54NO7P,LPC,VRVDEVSSPPTZQJ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9122,0,0,1,0.3,0.44,0.51,3,2,2.16,16.72,QC_MSMS_pos_top80_1,536.37195:161753 537.37662:41476 538.38128:8288,84.77576:4051 92.24734:8607 104.10718:36212 109.34212:4248 184.07355:47559 207.60666:3906 278.61188:3801 297.01773:4077 318.43155:4075 362.18594:4167 398.86914:4238 518.35864:5235,700569,573147,797672,1486684,458386,108077,200797,474371,160144,103854,179485,333952,0,145376,410717,362134,99497,386876,370503,207879,393847,200083,0,47933,470227,530825,353962.884,312214.2988,2.740639881
Pos,9400,yellow,1.526,544.34039,LPC 20:4,LPC 20:4,[M+H]+,null,0.92,TRUE,5.79,544.33978,C28H50NO7P,LPC,GOMVPVRDBLLHQC-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9400,0,0,1,0.52,0.57,0.8,3,2,2.36,84.26,QC_MSMS_pos_top80_1,544.34009:1609220 545.34476:483038 546.34942:102642,75.24806:3496 85.44942:3996 86.09657:39184 87.17062:3909 93.74662:3934 102.12791:19640 104.10717:225740 111.84059:3480 112.35827:4542 125.00000:10837 184.07349:430470 199.03578:4379 253.68547:4386 255.51245:5417 349.02933:4525 396.79611:4397 456.85419:4526 473.82880:4422 515.97540:4467 526.32965:21990 544.34015:28476,5511875,8967576,12015906,19203627,4087583,1570948,1347986,3799662,1511860,1092080,878361,4057749,2559,1304754,3265474,3164226,1252331,3501496,4626834,1403793,3946964,1309270,1553,381968,3840120,4498162,3713258.351,4164677.998,1.120623593
Pos,9566,yellow,2.58,548.37238,LPC 20:2b,LPC 20:2,[M+H]+,null,0.31,TRUE,6.401,548.37109,C28H54NO7P,LPC,YYQVCMMXPIJVHY-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCC=CCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9566,0,0,1,0.44,0.43,0.79,3,2,2.31,38.41,QC_MSMS_pos_top80_1,548.37170:228661 549.37637:88830 550.38104:20359,83.17145:4643 86.09646:8900 104.10722:52502 142.11688:4331 184.07364:94770 208.69312:3805 220.69536:4084 232.56685:4537 233.80684:4592 328.11966:3903 367.17230:5656 374.03876:4532 423.33533:4389 448.65027:4012 530.36084:6369 548.36932:5269,609770,1603813,2033692,3035232,390988,498491,586095,476548,765600,412004,621922,337337,2157,465384,391680,324377,438030,55078,341769,775128,321131,744932,834,206999,416242,414650,625764.7082,656467.6227,2.352421606
Pos,9661,yellow,3.77,550.38806,LPC 20:1,LPC 20:1,[M+H]+,null,0.92,TRUE,6.761,550.38672,C28H56NO7P,LPC,YYSFWGQAKJTHRE-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9661,0,0,1,0.43,0.47,0.88,3,2,2.35,67.5,QC_MSMS_pos_top80_1,550.38782:426180 551.39249:142446 552.39715:21423,78.48065:4342 80.94794:5308 82.81342:3444 83.74274:3237 86.09667:8002 93.72430:3822 104.10720:66982 105.33418:3876 107.85571:4305 109.84380:3503 113.52273:3677 160.55722:4578 174.15614:4205 184.07355:111114 250.51492:5345 278.01010:4228 304.16397:4412 312.63129:3831 312.66553:4268 359.36679:4040 366.15051:4093 389.12656:5641 391.36768:4097 461.30267:4839 465.85626:4397 532.37738:12412 550.38605:13800,1871610,3393909,3477839,3825088,655976,1316130,1712154,803507,1689267,1273938,1572543,637499,605,1327529,657101,654679,1238846,677761,642366,1750871,575011,1713606,789,527158,663497,715527,1283646.367,991854.2457,2.434651766
Pos,10381,yellow,1.454,568.34003,LPC 22:6,LPC 22:6,[M+H]+,null,0.65,TRUE,5.888,568.33978,C30H50NO7P,LPC,LSOWKZULVQWMLY-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10381,0,0,1,0.48,0.49,0.6,3,2,2.25,54.77,QC_MSMS_pos_top80_1,568.34015:458876 569.34482:87716 570.34948:0,83.95460:3926 86.09661:8655 88.43315:3657 90.99143:4205 97.16249:3734 104.10724:56991 134.30145:3716 155.53163:3580 184.07346:159077 193.71408:3903 209.95364:4459 362.50012:5163 525.29718:5392 568.34119:6245,437439,1443272,1726122,3824703,1359019,48138,54299,1308687,109664,61609,48303,1074159,0,71159,1066885,1215134,55543,893916,1259376,114314,1454790,89498,0,14208,1380943,1562012,795122.8465,887107.2484,0.439877708
Pos,10615,yellow,2.886,574.38818,LPC 22:3a,LPC 22:3,[M+H]+,null,0.81,TRUE,6.108,574.38672,C30H56NO7P,LPC,NICUUPBXCTYIAM-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCC=CCC=CCC=CCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10615,0,0,1,0.43,0.65,0.35,3,2,2.17,23.69,QC_MSMS_pos_top80_1,574.38739:214982 575.39206:85084 576.39673:11334,88.26811:4601 89.41732:4290 97.89526:3710 97.95886:4519 120.73100:4101 122.69128:3667 124.99962:5023 142.85500:4297 171.68306:4417 184.07356:121727 206.67430:5109 212.46964:4486 229.50613:4037 249.38620:4029 387.19702:4027,1408785,1442953,1493936,1606094,170889,853225,777622,291638,793996,659399,681893,201735,5188,774087,235056,155350,618870,179145,159319,873862,142157,922310,7372,155681,179945,148488,574576.7685,495771.9638,2.541841497
Pos,10616,yellow,3.142,574.38867,LPC 22:3b,LPC 22:3,[M+H]+,null,0.58,TRUE,6.108,574.38672,C30H56NO7P,LPC,NICUUPBXCTYIAM-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCC=CCC=CCC=CCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10616,0,0,0.99,0.22,0.3,0.35,3,2,2.04,27.04,QC_MSMS_pos_top80_1,574.38843:269495 575.39310:80619 576.39776:20721,87.63992:3673 89.37875:4214 92.24426:7340 95.83894:3970 104.10727:30531 109.80126:3782 116.73927:4489 184.07361:48595 210.79474:4621 277.72220:5118 366.16840:4826 380.12582:4147 434.19904:4184 445.31613:4166 469.07147:4193 495.00079:4543,1061661,1387705,978052,1969152,107306,489300,646182,101807,864265,372325,485357,53332,1163,425041,93296,77929,350349,54445,70684,803480,73150,696495,11370,223179,99141,101413,446060.7273,491887.8039,3.394925287
Neg,1193,yellow,1.85,438.26315,LPE 15:0,LPE 15:0,[M-H]-,null,0.92,TRUE,5.764,438.2626,C20H42NO7P,LPE,FGHPDPYCRTXYNZ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,1193,0,0,1,0.79,0.79,0.9,5,2,2.51,37232.48,QC_MSMS_neg_top80_1,438.26279:360271 439.26745:98517 440.27212:18506,77.20741:3298 78.95911:3086 80.40719:3033 92.21957:3601 99.36720:3498 108.24788:3291 116.34084:3714 140.01210:5227 171.72449:3572 184.74501:4113 189.51128:3358 196.03882:21407 214.04970:4323 228.40973:3700 241.21793:269393 263.28879:3635 286.12369:3234 289.91434:4010 293.47534:3828 370.00513:3728 438.26453:15920,1639725,1973834,2293349,2958445,541469,387526,454940,563882,447612,279070,325486,407296,0,450072,439428,338942,238482,250051,382965,590823,426311,476650,0,170913,492646,417205,651812.3703,722472.7299,1.254955362
Neg,1313,yellow,1.614,450.26309,LPE 16:1,LPE 16:1,[M-H]-,null,0.92,TRUE,5.713,450.2626,C21H42NO7P,LPE,DSOWUEHXZJUNID-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,1313,0,0,1,0.86,0.88,0.88,5,2,2.54,101121.3,QC_MSMS_neg_top80_1,450.26297:2341625 451.26764:520275 452.27231:37540,78.11964:3087 78.95908:11078 79.76936:3639 94.15446:3027 95.62337:3613 100.89761:3765 101.19005:3576 115.90313:3573 116.13995:3440 124.04753:3645 135.01962:3917 140.01221:4581 140.95607:3917 144.43051:4248 152.99596:4616 156.67871:3533 196.03860:63422 214.04854:14827 233.71390:4053 253.21788:1070555 306.53439:3588 349.86511:4278 450.26465:48051,9524229,16053508,18440266,20989554,3784674,4082612,4583949,4794208,3757981,2736618,3153386,3885398,10644,4872002,3322116,2621355,2115887,2198520,2859529,5402584,3005282,4529990,2856,808714,3275879,2599762,5131211.72,5299527.656,1.088253832
Neg,1477,yellow,1.968,464.27853,LPE 17:1a,LPE 17:1,[M-H]-,null,0.92,TRUE,6.082,464.27829,C22H44NO7P,LPE,LNJNONCNASQZOB-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,1477,0,0,1,0.81,0.87,0.89,5,2,2.53,97350.95,QC_MSMS_neg_top80_1,464.27832:622291 465.28299:144385 466.28766:15752,78.95889:4315 80.88943:3444 93.81873:3484 97.97641:3244 99.04436:3563 105.43201:3229 140.01189:6460 142.74626:3382 148.51085:3423 152.99590:3720 170.22946:3935 175.26886:4085 196.03043:4200 196.03874:32468 211.25812:3513 214.04921:5397 243.94476:3556 267.23334:411609 280.89676:3900 297.25446:3810 399.29910:4227 457.27835:3936 464.27936:17544,3141360,3729040,4420345,4898494,1578040,182518,286733,1621761,232954,150996,209408,1242128,0,269058,1348030,943139,124622,825506,1004462,408578,1204253,305616,0,21569,1399716,1232182,1183865.748,1377559.6,0.516931343
